family,file_read,file_created,regkey_written,regkey_read,apistats,command_line,directory_enumerated,dll_loaded,tree_command_line,arguments,urls,proc_pid
G,5,9,1,265,188,2,4,70,2,59,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,1,0,0,27,46,0,10,1,1,14,17,1
G,0,0,0,0,0,0,0,0,0,0,0,0
E,4,144,7,52,85,0,72,32,2,176,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
G,15,10,0,2289,68,0,5,36,2,5,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
L,6,1,7,265,216,5,2124,36,2,143,0,4
G,15,10,0,2948,57,0,2,16,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,64,38,20,3920,363,2,234,83,3,75,68,3
G,3,5,2,266,174,0,4,49,2,70,0,1
G,0,0,0,4,24,0,0,3,2,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2,0,0,27,46,0,10,3,1,7,22,1
G,0,0,0,2,21,0,0,1,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,1,31,132,5,9,15,4,64,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,1,0,0,27,46,0,11,1,1,10,180,1
E,0,0,0,0,13,0,0,1,2,1,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,17,9,0,2348,69,0,1,34,2,82,0,0
E,56,28,8,1175,154,1,13,84,2,120,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
G,15,10,0,2856,61,0,1,28,2,4,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
E,4963,4801,1,45,133,3,1872,27,2,216,0,0
L,6,1,7,266,217,5,1429,37,2,143,0,4
E,3295,3351,1,52,128,3,1179,19,2,111,10,3
G,1,0,0,35,37,0,0,4,1,4,0,0
G,3,5,2,266,174,0,4,49,2,58,0,1
E,634,1759,14,3037,330,5,1208,42,3,176,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
E,963,133,8,1175,154,1,48,84,2,221,0,0
G,15,10,0,2289,68,0,5,36,2,5,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
G,0,0,0,13,19,0,5,1,2,3,0,0
L,0,0,0,49,20,0,0,3,2,0,0,0
G,0,0,0,16,16,0,4,1,2,3,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,5,54,2,0,13,2,47,0,2
E,2769,619,9,636,267,6,645,21,2,218,0,3
L,0,0,0,0,11,0,0,1,2,0,0,0
E,556,69,6,39,73,0,35,28,2,199,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
G,1,0,0,35,37,0,0,4,1,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,1,36,156,5,9,15,5,63,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,3468,222,0,42,68,0,111,17,2,212,0,0
G,18,9,0,2351,71,0,5,34,2,84,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
E,2,0,0,27,45,0,11,3,1,7,174,1
E,636,1681,14,3064,406,8,1134,49,3,182,0,0
E,0,0,0,11,38,0,5,0,3,0,0,0
E,1,0,0,29,41,0,0,17,2,65,0,0
E,4270,233,8,1253,156,1,217,84,2,257,0,0
E,0,0,0,1,12,0,0,1,2,0,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
G,21,19,0,2232,128,1,7,33,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
E,12,0,4,2947,58,1,4,26,1,7,0,0
E,0,0,0,60,23,0,0,4,2,0,2,1
L,1,0,0,0,18,0,0,3,2,53,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,2,16,0,0,1,2,1,0,1
E,4,246,7,59,86,0,123,32,2,187,0,0
L,6,1,7,261,217,5,1396,37,2,143,0,4
E,12,0,4,3073,60,1,4,27,1,13,0,0
G,8,6,0,762,115,1,15,54,4,35,0,0
G,15,10,0,2288,66,0,2,26,2,3,0,0
E,1470,63,2,212,154,1,809,32,2,193,29,3
G,0,0,0,13,19,0,5,1,2,3,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,1203,1141,1,32,53,0,439,14,2,124,0,0
G,1,0,0,30,35,0,0,3,1,7,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,1,0,0,30,35,0,0,3,1,7,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
E,303,37,0,7,54,0,45,9,2,48,0,0
E,0,0,3,19,23,0,0,2,2,1,0,0
L,6,1,7,265,216,5,2090,36,2,143,0,4
E,2939,381,12,678,298,6,403,15,3,210,19,8
G,0,0,0,0,0,0,0,0,1,0,0,0
E,2315,2288,2,43,91,0,452,8,2,5,0,0
G,5,9,1,264,189,2,4,70,2,58,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,8740,802,7,145,73,2,802,19,2,111,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,48,15,0,0,8,1,0,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,53,28,23,2793,336,6,241,104,3,66,0,1
G,2,7,2,108,56,0,5,20,2,2,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
G,26,834,2,2509,185,2,28,42,2,57,0,0
E,0,0,0,5,54,2,0,13,2,50,128,3
E,0,0,0,0,11,0,0,1,1,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
G,0,0,0,7,41,0,0,11,2,3,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,15,10,0,2288,66,0,2,26,2,3,0,0
L,0,1,1,36,148,5,9,15,5,60,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
L,5,1,3,121,200,7,1133,14,2,141,10,4
G,0,0,0,2,16,0,0,1,2,1,0,1
G,9,19,2,65,104,1,7,22,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
E,2,1,3,61,128,4,14,12,2,8,12,4
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
E,2238,3390,22,1017,737,15,1234,47,3,240,31,14
E,0,0,0,5,54,2,0,13,2,49,128,3
G,2,7,2,108,56,0,5,20,2,2,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,245,1291,13,3013,294,5,1133,43,3,173,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,13,20,0,5,1,2,3,0,0
L,0,0,0,49,20,0,0,3,2,0,0,0
G,0,0,0,13,19,0,5,1,2,3,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,3,5,1,266,172,0,4,49,2,58,0,1
L,5,1,3,121,200,7,1133,14,2,141,10,4
E,2042,539,9,644,267,6,564,21,2,216,0,3
G,0,0,0,1,7,0,0,0,2,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,4,215,167,2,0,34,2,24,0,0
G,18,9,0,2351,71,0,5,34,2,84,0,0
E,2,1,2,60,133,4,14,12,2,9,14,5
E,243,37,0,7,54,0,45,9,2,44,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,5,0,4,28,1,0,12,2,0,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,452,67,6,39,73,0,34,28,2,199,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,1,0,0,35,37,0,0,4,1,4,0,0
G,0,0,0,5,32,0,0,4,2,1,2,1
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,1,0,0,0,18,0,0,2,2,53,0,0
G,0,0,0,5,32,0,0,4,2,1,2,1
L,0,1,1,25,123,5,13,14,4,21,8,4
G,0,0,0,13,19,0,5,1,2,3,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,0,66,28,1,0,7,1,5,0,0
E,56,28,23,2803,397,7,247,109,3,60,350,3
E,0,0,0,0,9,0,0,1,2,0,0,0
G,15,10,0,2841,56,0,2,16,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,1,3,6,104,196,2,3,24,2,29,3,1
E,1666,1591,1,45,133,3,1226,27,2,220,0,0
E,802,51,0,28,62,0,58,10,2,154,0,0
G,15,10,0,2289,68,0,5,36,2,5,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,1,11,0,0,0,2,0,2,1
G,0,0,0,0,0,0,0,0,1,0,0,0
G,1,0,0,30,35,0,0,3,1,7,0,0
E,2,1,2,60,133,4,14,12,2,9,14,5
E,0,0,0,1,16,0,0,1,2,1,0,1
G,0,5,0,4,28,1,0,12,2,0,0,0
E,0,0,0,48,15,0,0,8,1,0,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
L,0,1,0,66,28,1,0,7,1,5,0,0
E,622,69,6,39,73,0,35,28,2,199,0,0
E,7806,1090,0,42,68,0,545,17,2,214,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,67,38,20,4093,376,2,237,83,3,74,68,3
L,1,0,0,0,18,0,0,3,2,53,0,0
L,0,1,1,31,120,5,9,15,3,25,0,0
G,3,5,1,266,172,0,4,49,2,61,0,1
G,2,7,2,108,56,0,5,20,2,2,0,0
E,2148,2315,36,244,281,5,362,36,2,17,26,4
E,1413,53,2,212,154,1,809,32,2,185,3,2
E,7,5,36,214,226,4,36,30,3,10,26,4
E,745,89,8,143,61,0,45,17,2,113,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,1,0,0,30,35,0,0,3,1,7,0,0
G,25,834,2,2500,182,2,24,42,2,57,0,0
E,1963,2110,36,244,282,5,342,38,2,17,26,4
E,4199,230,8,1175,157,1,212,84,2,220,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,4,360,7,52,85,0,180,32,2,179,0,0
E,0,0,0,11,38,0,5,0,3,0,0,0
E,0,0,0,0,9,0,0,1,2,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
G,26,834,2,2509,184,2,28,42,2,57,0,0
E,0,0,0,60,23,0,0,4,2,0,2,1
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,11,38,0,5,0,3,0,0,0
E,3530,3405,1,43,72,0,1111,14,2,117,0,0
E,1981,212,0,49,52,0,216,7,2,181,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,1762,105,0,26,65,0,116,16,2,119,0,0
E,4421,237,8,1194,170,1,273,97,2,226,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
G,2,7,2,108,56,0,5,20,2,2,0,0
E,324,74,0,41,67,0,37,16,2,199,0,0
E,2699,2762,1,52,128,3,1179,19,2,116,10,3
E,0,0,0,0,8,0,0,0,2,2,0,1
G,0,0,0,11,33,0,0,6,2,2,0,0
G,17,9,0,2348,69,0,1,34,2,82,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
E,0,0,3,19,23,0,0,2,2,1,0,0
E,3978,197,0,28,62,0,205,10,2,158,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
E,0,0,0,11,38,0,5,0,3,0,0,0
E,1,3,6,104,196,2,3,24,2,29,3,1
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,1,36,145,5,9,15,5,51,0,0
E,641,1693,138,3791,870,16,1207,64,3,293,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
E,12,0,4,3073,60,1,4,27,1,13,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
G,15,10,0,2948,57,0,2,16,2,4,0,0
G,0,0,0,1,10,0,0,0,2,0,2,1
G,5,9,1,265,188,2,4,70,2,100,0,0
G,1,5,0,12,61,1,2,23,3,0,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,611,1731,13,3001,299,5,1208,40,3,173,0,0
E,2705,315,1,25,225,6,321,6,2,203,19,8
G,9,19,2,65,104,1,7,22,2,4,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,1,0,0,27,46,0,11,1,1,14,175,1
E,0,0,0,67,20,0,0,3,2,2,0,1
G,0,0,0,5,23,0,0,3,2,1,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
L,1,0,0,0,15,0,0,2,2,53,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,665,459,9,644,264,6,484,21,2,241,0,3
E,6596,6445,1,43,72,0,2331,14,2,118,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,5,54,2,0,13,2,50,0,2
E,0,0,4,214,167,2,0,34,2,24,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
E,12,0,4,3073,60,1,4,27,1,13,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,242,533,13,677,269,6,558,22,2,224,0,3
L,0,1,0,88,30,1,0,8,1,11,0,0
G,0,0,0,6,30,0,0,3,2,1,0,0
E,0,0,0,50,67,2,0,10,2,45,3,4
L,1,0,0,0,18,0,0,3,2,53,0,0
G,15,10,0,2288,66,0,2,26,2,3,0,0
E,2,0,0,27,45,0,10,3,1,11,26,1
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,5,32,0,0,4,2,1,2,1
G,0,0,0,0,0,0,0,0,0,0,0,0
L,6,1,7,264,216,5,1267,36,2,143,0,4
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,5,54,2,0,13,2,49,0,2
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,5,54,2,0,13,2,49,0,2
L,1,0,0,0,15,0,0,2,2,53,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
G,9,19,2,65,104,1,7,22,2,4,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,3025,2947,1,43,72,0,1041,14,2,155,0,0
G,8,9,0,168,184,2,1,44,2,45,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
E,1268,29,2,212,154,1,809,32,2,186,3,2
G,0,0,0,2,16,0,0,1,2,1,0,1
E,0,0,0,54,15,0,0,5,2,2,0,1
E,3731,3605,1,43,72,0,1115,14,2,126,0,0
E,1,0,0,27,46,0,11,1,1,6,177,1
G,2,7,2,108,56,0,5,20,2,2,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
E,2050,1967,1,45,133,3,1669,27,2,217,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
E,12,0,4,3073,60,1,4,27,1,13,0,0
E,2765,132,0,26,65,0,145,16,2,120,0,0
E,4349,211,4,119,81,12,309,22,2,145,0,0
G,15,10,0,2289,68,0,5,36,2,5,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,3,5,2,266,174,0,4,49,2,64,0,1
E,4420,237,9,1360,193,1,273,108,2,225,0,0
E,0,0,0,48,16,0,0,8,1,0,0,0
E,48,25,23,2714,254,4,216,89,2,43,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
E,504,539,9,647,264,6,564,20,2,220,0,3
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
E,0,0,3,14,23,0,0,2,2,1,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,54,25,23,2751,257,4,220,90,2,43,0,1
E,0,0,0,0,8,0,0,0,2,1,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,1,12,0,0,1,2,0,0,0
E,2035,229,7,39,73,0,115,28,2,213,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,1,0,0,30,35,0,0,3,1,7,0,0
G,0,0,0,13,19,0,5,1,2,3,0,0
E,12,0,4,2947,58,1,4,26,1,7,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,6,513,7,59,86,0,272,32,2,189,0,0
E,0,0,0,50,66,2,0,10,2,45,3,4
E,0,0,0,11,38,0,5,0,3,0,0,0
E,1521,159,6,39,73,0,80,28,2,214,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,1422,582,13,655,267,6,609,21,2,278,0,3
L,0,1,1,25,123,5,13,14,4,25,8,4
G,14,10,0,2288,68,0,1,36,2,5,0,0
E,50,26,23,2755,257,4,216,91,2,43,0,1
G,8,9,0,168,190,2,1,44,2,46,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2925,973,18,3360,1507,10,1054,89,3,381,0,3
G,8,9,0,168,190,2,1,44,2,44,0,0
E,57,28,23,2799,399,7,251,104,3,103,352,3
G,0,0,0,13,19,0,5,1,2,3,0,0
E,889,916,1,52,128,3,1178,19,2,114,10,3
G,49,33,4,3070,775,12,34,122,5,317,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
E,4422,236,8,1271,162,1,262,94,2,222,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
G,5,9,1,265,187,2,4,70,2,60,0,0
E,3471,227,0,49,52,0,231,7,2,153,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
L,0,1,1,31,132,5,9,15,4,90,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,25,834,2,2500,182,2,24,42,2,57,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,2,2,2,67,46,0,4,16,2,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,219,37,0,7,54,0,45,9,2,53,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
G,0,0,0,2,21,0,0,1,2,4,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
E,1305,37,2,212,154,1,809,32,2,186,3,2
E,1034,121,8,142,61,0,61,17,2,123,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,1255,2395,15,931,288,4,1188,29,3,174,10,8
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
E,0,0,0,0,1,0,0,0,2,0,0,0
G,26,834,2,2509,184,2,28,42,2,57,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,0,66,28,1,0,7,1,5,0,0
E,7,5,36,214,226,4,36,30,3,10,26,4
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,4,298,7,52,85,0,149,32,2,179,0,0
E,3215,171,0,28,62,0,179,10,2,156,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,7,41,0,0,11,2,3,0,0
E,1316,78,0,7,54,0,86,9,2,66,0,0
E,0,0,0,0,0,0,0,0,1,0,11,1
G,15,10,0,2289,68,0,5,36,2,5,0,0
E,4353,212,10,828,328,24,317,34,2,204,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
G,46,29,5,3066,757,12,27,120,5,321,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,1,23,0,0,2,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,16,16,0,4,1,2,3,0,0
L,0,1,0,88,30,1,0,8,1,11,0,0
G,0,0,0,1,11,0,0,0,2,0,2,1
L,0,1,1,36,138,5,9,15,4,28,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
G,2,2,2,67,46,0,4,16,2,1,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,25,834,2,2500,182,2,24,42,2,57,0,0
L,6,1,7,265,216,5,1935,36,2,143,0,4
E,0,0,0,0,1,0,0,0,2,0,0,0
E,0,0,0,1,12,0,0,1,2,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,116,34,0,7,54,0,40,9,2,83,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,2237,3387,102,1524,845,15,1230,47,3,249,49,19
G,0,0,0,1,7,0,0,0,2,0,0,0
E,3086,3014,1,43,72,0,1068,14,2,121,0,0
E,4,234,7,59,86,0,117,32,2,188,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
G,5,9,1,264,187,2,4,70,2,61,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,1,0,0,27,46,0,11,1,1,14,175,1
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,13,20,0,5,1,2,3,0,0
E,0,0,0,50,66,2,0,10,2,45,2,3
E,0,0,0,1,16,0,0,1,2,1,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,18,6,0,2308,71,0,21,32,2,5,0,0
G,0,0,0,2,16,0,0,1,2,1,0,1
E,0,0,0,0,8,0,0,0,2,2,0,1
E,0,0,0,1,12,0,0,1,2,0,0,0
G,0,0,0,1,23,0,0,2,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,5,9,1,265,188,2,4,70,2,58,0,0
E,1307,78,0,28,62,0,85,10,2,157,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,16,10,0,2289,67,0,6,26,2,3,0,0
E,12,0,4,2947,58,1,4,26,1,7,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,2,2,2,67,46,0,4,16,2,1,0,0
L,5,1,3,121,200,7,1133,14,2,141,10,4
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,26,839,33,2610,224,2,25,73,2,60,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
E,0,0,0,1,16,0,0,1,2,1,0,1
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
E,1670,96,0,28,62,0,104,10,2,158,0,0
G,17,9,0,2348,69,0,1,34,2,82,0,0
L,0,0,0,49,20,0,0,3,2,0,0,0
E,1411,80,0,28,62,0,88,10,2,158,0,0
E,4354,212,10,828,328,24,317,34,14,211,0,0
E,3365,188,0,42,68,0,94,17,2,213,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
E,0,0,0,1,12,0,0,1,2,0,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
E,0,0,3,190,294,6,40,46,3,6,0,0
E,51,28,23,2787,331,6,237,102,3,54,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
E,12,0,4,3073,60,1,4,27,1,13,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,5803,5629,1,45,133,3,2558,27,2,221,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,48,15,0,0,8,1,0,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
G,3,5,1,266,172,0,4,49,2,64,0,1
E,2770,2670,1,41,72,0,734,14,2,131,0,0
G,2,7,2,108,56,0,5,20,2,2,0,0
E,56,27,23,2756,385,7,251,102,3,62,352,3
E,0,0,0,11,38,0,5,0,3,0,0,0
E,0,0,0,5,54,2,0,13,2,48,0,2
E,1802,1719,1,45,133,3,1520,27,2,217,0,0
E,2936,1002,20,3348,998,10,1060,91,3,376,0,3
G,16,10,0,2289,67,0,6,26,2,3,0,0
G,21,19,0,2232,128,1,7,33,2,3,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
E,631,1751,12,3030,321,5,1208,44,3,175,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
E,365,1340,15,931,271,4,1022,28,3,171,10,6
G,15,10,0,2288,66,0,2,26,2,3,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,982,238,1,25,225,6,245,6,2,202,19,8
G,16,10,0,2289,67,0,6,26,2,3,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,2936,1002,18,3335,993,10,1060,89,3,411,0,3
E,900,101,8,142,61,0,51,17,2,119,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
